Distance,DriverScore,LoaderScore,AssemblerScore,0 to 7,8 to 20,21 to 23,Time
877.1883145,77.57142857,259.4285714,130.9285714,1,0,0,18
68.95811649,13.92857143,68.21428571,86.57142857,1,0,0,3
1142.37307,66.85714286,2138.5,2153.5,0,0,1,31
1244.085505,58.5,64.42857143,145.1428571,1,0,0,24
514.6857683,66.64285714,143.9285714,167.7857143,1,0,0,10
1153.242394,82.64285714,2138,87.71428571,1,0,0,21
92.17283792,58,2245.214286,2343.857143,1,0,0,3
141.9868802,91,2244.714286,2343.357143,1,0,0,6
125.218622,71.64285714,993.7857143,1016.857143,1,0,0,4
113.1832819,93,2244.214286,2342.857143,1,0,0,4
232.5844582,82.42857143,2137.5,2153,1,0,0,9
378.2649447,85.64285714,2243.714286,2342.357143,1,0,0,11
778.812519,74.92857143,2696,2692.785714,1,0,0,16
76.80012181,82.42857143,67.71428571,86.07142857,1,0,0,4
345.3377206,89,993.2857143,1016.357143,1,0,0,9
159.9571422,50.92857143,705.2142857,452.8571429,1,0,0,4
87.99763053,82.42857143,2243.214286,2341.857143,1,0,0,3
217.9918482,57.85714286,2694.5,2691.285714,1,0,0,8
194.4120295,91.71428571,257.9285714,129.4285714,1,0,0,6
77.45629685,89.85714286,198.6428571,263.2142857,1,0,0,3
167.5247113,87.07142857,2242.714286,2340.857143,0,0,1,4
684.2085745,80.78571429,58.78571429,59.21428571,1,0,0,17
618.687831,64.21428571,386.3571429,96.64285714,0,1,0,14
92.48251507,67,2693.5,2690.285714,1,0,0,3
1052.750237,76.78571429,2693,2689.785714,1,0,0,32
59.930133,76.92857143,2692.5,2689.285714,1,0,0,3
171.1908492,70.21428571,2135.5,2151,1,0,0,5
344.5379652,44,1053.928571,532.9285714,1,0,0,10
124.3908138,95.35714286,2135,2150.5,1,0,0,4
103.9929776,85.28571429,2690.5,2687.285714,1,0,0,3
425.3056816,67.64285714,385.8571429,350.3571429,1,0,0,9
88.26938266,65.71428571,2690,2686.785714,1,0,0,3
61.37687052,94.92857143,2240.714286,2338.857143,1,0,0,3
88.80219955,90.42857143,2239.214286,2337.357143,1,0,0,4
654.013807,87.57142857,309.5,169.1428571,1,0,0,13
182.120818,70.71428571,991.7857143,1014.857143,1,0,0,6
98.86385236,25.92857143,991.2857143,1014.357143,1,0,0,3
73.7184274,93.21428571,2687,2683.785714,1,0,0,3
125.5508775,75.64285714,154,129.3571429,1,0,0,5
250.8092136,65.14285714,990.7857143,1013.857143,0,1,0,6
92.46419952,72.64285714,78.28571429,13.5,1,0,0,3
62.51408973,83.85714286,990.2857143,1013.357143,1,0,0,3
91.11783006,71.07142857,2685.5,2682.285714,0,1,0,4
1219.836365,53.78571429,702.7142857,451.3571429,1,0,0,31
950.5905457,55.42857143,148.2142857,94.92857143,1,0,0,31
55.18177703,88.5,2236.714286,2334.857143,1,0,0,3
167.6709176,83.85714286,989.7857143,1012.857143,1,0,0,4
1085.535358,76.64285714,2684,2680.785714,0,1,0,31
202.7364894,75.14285714,153.5,128.8571429,1,0,0,6
164.0904047,81.92857143,2131.5,2147,1,0,0,7
92.79910347,57.5,2234.214286,2332.357143,1,0,0,4
99.16455911,82.21428571,988.7857143,1011.857143,1,0,0,4
104.0057173,81.28571429,42.85714286,55.64285714,1,0,0,4
59.6916321,80.92857143,59.64285714,34.35714286,1,0,0,3
550.3371712,80.28571429,116.2142857,58.71428571,1,0,0,16
158.8536424,13.42857143,67.21428571,85.57142857,1,0,0,6
110.5920617,71.14285714,988.2857143,1011.357143,1,0,0,4
104.7956417,66.5,2683.5,2680.285714,1,0,0,4
91.65588935,63.14285714,2232.714286,2330.857143,1,0,0,4
84.61714683,83.35714286,987.7857143,1010.857143,1,0,0,4
442.1609346,67.5,63.78571429,157.2857143,1,0,0,13
79.43315376,79.64285714,2232.214286,2330.357143,0,0,1,4
1540.951876,78.07142857,91.64285714,94.85714286,1,0,0,31
72.39128922,91.21428571,2231.214286,2329.357143,1,0,0,3
443.4329124,73.71428571,2683,2679.785714,1,0,0,16
470.8083218,71.78571429,75.42857143,50.21428571,0,0,1,12
216.5676206,64.57142857,2129.5,2145,0,0,1,6
1074.451534,87.21428571,2129,2144.5,0,0,1,25
168.4407999,77,2681.5,2678.285714,1,0,0,6
77.0105643,83.5,1046.928571,529.9285714,1,0,0,3
766.5182807,78.85714286,2681,2677.785714,1,0,0,25
64.95162518,74.42857143,2680.5,2677.285714,1,0,0,3
68.96100153,103.5714286,95.85714286,18.28571429,0,0,1,3
289.7567151,14.42857143,118.5,175.5714286,1,0,0,11
93.41321376,73.85714286,147.7142857,93.92857143,1,0,0,3
126.720704,69.71428571,2128.5,2144,1,0,0,5
176.3214006,73.71428571,2127,2142.5,0,1,0,6
273.3023987,65.21428571,2678.5,2675.285714,1,0,0,7
72.68693428,86.57142857,2228.214286,2325.857143,1,0,0,3
122.7549307,84.78571429,2678,2674.785714,1,0,0,5
90.78303093,54.92857143,147.2142857,156.2857143,1,0,0,4
1171.126088,82.85714286,1045.428571,621.5714286,1,0,0,39
73.67003869,71.14285714,2676.5,2673.285714,0,0,1,3
156.9908529,75.57142857,699.7142857,450.9285714,1,0,0,4
572.5535632,77.71428571,986.2857143,1009.357143,1,0,0,12
197.1401886,66.14285714,142.4285714,166.2857143,1,0,0,6
293.3740604,89.78571429,2227.714286,2325.357143,1,0,0,7
227.9241122,44.71428571,21.5,21.28571429,0,0,1,6
217.7983282,70.71428571,2125.5,2141,1,0,0,7
1291.51476,82.92857143,2676,2672.785714,1,0,0,33
126.8578791,78.85714286,985.7857143,1008.857143,1,0,0,4
606.122931,54.5,2226.714286,2324.357143,1,0,0,13
143.1575214,89.28571429,337.5,234.8571429,1,0,0,4
78.23605285,73.64285714,337,347.7142857,1,0,0,3
426.3630169,77.78571429,985.2857143,1008.357143,1,0,0,9
174.5737805,76.42857143,2675.5,2672.285714,1,0,0,7
380.8521096,88.5,984.7857143,1007.857143,1,0,0,11
133.7318623,79,2124,2139.5,0,0,1,5
1255.523504,73.64285714,2674.5,2671.285714,1,0,0,34
89.99342515,69.14285714,77.28571429,60.92857143,1,0,0,4
795.8319801,80.14285714,2673.5,2670.285714,1,0,0,23
146.9378784,79.64285714,2123,2138.5,1,0,0,4
171.9992698,76.78571429,47.78571429,2138,1,0,0,6
241.1429297,81.14285714,30.57142857,44,1,0,0,7
60.79619274,88,2225.214286,2322.357143,1,0,0,3
857.5352579,70.21428571,2122,87.21428571,0,0,1,21
424.5639449,83.92857143,2673,2669.785714,1,0,0,9
427.0411329,45.14285714,88.57142857,154.7857143,1,0,0,9
66.36941286,81.07142857,2672.5,2669.285714,1,0,0,4
99.61505792,77,134.1428571,121.2857143,1,0,0,4
65.41564186,11.21428571,984.2857143,1007.357143,1,0,0,3
128.4508129,89.28571429,2224.714286,2321.857143,1,0,0,4
88.48290922,87.28571429,66.71428571,33.35714286,1,0,0,3
933.4711156,82.57142857,336.5,234.3571429,1,0,0,24
1038.393555,92.5,2224.214286,2321.357143,1,0,0,22
81.14440369,72.42857143,1043.428571,528.4285714,1,0,0,4
109.1464485,17.64285714,698.7142857,449.3571429,1,0,0,4
3617.984658,70.21428571,2672,2668.785714,1,0,0,94
925.1668711,64.71428571,2671.5,2668.285714,1,0,0,21
59.37367867,87.5,2223.714286,2320.857143,1,0,0,3
119.277475,56.85714286,2671,2667.785714,1,0,0,4
75.94373549,79.14285714,2222.214286,2319.357143,1,0,0,3
324.9681736,66.35714286,2120.5,2135.5,0,0,1,9
1207.88871,82.35714286,1041.928571,619.0714286,1,0,0,34
136.6932526,68.21428571,2669,2665.785714,1,0,0,6
106.0528942,63.35714286,254.9285714,34,1,0,0,4
287.0118362,4.285714286,145.7142857,98.85714286,1,0,0,11
831.7253049,27.64285714,383.8571429,348.3571429,0,1,0,19
1121.349907,74.21428571,1039.428571,617.5714286,1,0,0,24
96.10632631,76.5,133.6428571,120.7857143,1,0,0,3
860.7728694,80.78571429,60.85714286,54.64285714,0,0,1,16
5119.90163,65.85714286,14,128.3571429,1,0,0,167
266.9753552,78.5,2119.5,2134.5,0,0,1,9
334.5591591,84.64285714,696.2142857,447.3571429,1,0,0,7
1103.112817,46.35714286,2119,2134,0,0,1,31
1162.500981,42.14285714,2118.5,2133.5,1,0,0,27
635.7806916,79.78571429,74.92857143,127.8571429,1,0,0,14
76.33997299,69.71428571,2118,2133,0,0,1,3
189.0454457,95.07142857,2117.5,2132.5,0,0,1,5
787.5699985,67.14285714,383.3571429,347.8571429,0,0,1,17
192.8106823,89.35714286,197.1428571,261.7142857,1,0,0,6
199.4848195,82.85714286,982.2857143,1005.357143,1,0,0,8
115.491839,69.57142857,2666,94.35714286,1,0,0,4
70.45368325,28.85714286,57.78571429,47.64285714,0,1,0,4
121.0914099,64.85714286,124.9285714,615.5714286,1,0,0,4
127.7676585,66.85714286,325.8571429,232.3571429,0,1,0,4
246.9635999,68.28571429,2117,2132,0,0,1,6
638.5095231,78.85714286,2116.5,2131.5,0,0,1,12
121.8438791,70.64285714,2665,2662.285714,1,0,0,5
73.19412903,94.35714286,2116,2131,1,0,0,3
1307.10886,84.28571429,299.9285714,37.21428571,0,1,0,31
63.03203029,21.21428571,15.64285714,22.42857143,1,0,0,3
1192.848924,84.85714286,2664,2661.285714,1,0,0,26
236.531989,80.78571429,41.07142857,124,0,0,1,6
87.47148194,89.28571429,2218.214286,2314.857143,1,0,0,3
567.7479352,49.92857143,695.2142857,446.8571429,1,0,0,13
255.1595809,82.85714286,981.7857143,1004.857143,0,0,1,8
102.9536896,12.92857143,66.21428571,85.07142857,1,0,0,3
92.08946594,26.85714286,981.2857143,1004.357143,1,0,0,3
153.4458366,25.42857143,980.7857143,1003.857143,1,0,0,4
116.3035545,85.28571429,2216.714286,2313.357143,1,0,0,5
159.8370457,76.14285714,2663,2660.285714,1,0,0,5
365.3193095,80.64285714,2115,2130,1,0,0,11
147.9173032,11.35714286,980.2857143,1003.357143,0,0,1,6
3072.048191,79.14285714,2114,2129,1,0,0,73
749.8401749,88,979.7857143,1002.857143,1,0,0,20
518.995552,70.07142857,2662.5,2659.785714,0,1,0,16
80.06977181,76.28571429,2662,2659.285714,1,0,0,4
139.9038084,74.64285714,153,127.3571429,1,0,0,4
791.4224163,39.28571429,57.64285714,33.5,1,0,0,25
82.76354455,54.07142857,87.57142857,2312.857143,1,0,0,3
226.6631869,44.85714286,253.9285714,33,1,0,0,9
83.40626738,71.64285714,71.64285714,166.1428571,1,0,0,4
260.8733771,89.42857143,2214.714286,2310.857143,0,1,0,9
3257.105033,72.28571429,285.9285714,231.8571429,0,0,1,71
720.567412,87.57142857,2661.5,2658.785714,1,0,0,15
1320.081114,81.64285714,2112,2127,1,0,0,30
720.710575,64.64285714,94.85714286,86.71428571,1,0,0,16
81.76438779,67,76.28571429,59.92857143,1,0,0,3
663.2470876,68.28571429,2111.5,2126.5,0,0,1,15
211.3276348,59.64285714,2212.714286,2308.857143,1,0,0,8
893.0939071,58.78571429,324.8571429,321.2142857,1,0,0,26
90.22967102,90.71428571,2212.214286,2308.357143,1,0,0,3
162.4032497,84.28571429,693.2142857,346.8571429,1,0,0,5
102.06282,73.35714286,145.2142857,93.42857143,1,0,0,3
263.6157301,44.21428571,2111,2126,1,0,0,7
79.90659003,82.35714286,73.21428571,33.92857143,1,0,0,4
82.65527604,72.64285714,2661,2658.285714,1,0,0,4
61.24675919,84.28571429,2660.5,2657.785714,1,0,0,3
151.5546408,73.21428571,2109.5,2124.5,0,1,0,5
61.16972167,71,2210.714286,2306.857143,1,0,0,3
150.510678,103.0714286,36,126.4285714,0,0,1,5
557.0367494,75.28571429,2658.5,2655.785714,0,0,1,13
514.5166828,34.78571429,978.2857143,1001.357143,1,0,0,14
329.8659563,69.42857143,152.5,164.7857143,0,0,1,7
653.1616816,75.35714286,71.14285714,98.35714286,0,1,0,13
180.1212769,71,35.5,21.92857143,0,0,1,5
478.7000545,76.28571429,2109,2124,0,0,1,16
1083.604326,72.28571429,2108.5,2123.5,1,0,0,21
170.9947481,64.14285714,44.07142857,52.28571429,1,0,0,5
219.5104486,64.64285714,977.2857143,1000.357143,0,0,1,6
316.3846785,8.785714286,2108,2123,0,0,1,9
893.0294501,70.5,10.57142857,23.78571429,1,0,0,23
159.9441407,10.85714286,975.7857143,998.8571429,1,0,0,6
245.1407615,6.357142857,28.35714286,86.21428571,0,0,1,6
81.77729074,84.5,2658,2655.285714,0,0,1,4
183.5513987,81.92857143,2657.5,2654.785714,0,0,1,7
1071.416304,77.85714286,324.3571429,345.2142857,0,1,0,23
88.27377992,69.21428571,2105.5,2120.5,1,0,0,3
301.6854161,33.92857143,2105,2120,0,0,1,8
926.9533758,91.5,2104.5,2119.5,0,0,1,31
733.5876423,84,2656.5,2653.785714,1,0,0,14
465.8966781,81.42857143,692.2142857,445.3571429,1,0,0,15
1147.17025,20.71428571,2210.214286,2306.357143,1,0,0,33
291.9655245,80.28571429,74.42857143,21.5,0,0,1,7
959.3411073,78,2103,2118,1,0,0,20
324.4101064,80.14285714,2102.5,2117.5,1,0,0,8
82.48174865,27.64285714,2208.214286,2304.357143,1,0,0,3
128.9670192,78.21428571,2207.714286,2303.857143,1,0,0,4
90.36988586,88.85714286,196.6428571,261.2142857,1,0,0,3
80.27353611,88.92857143,83.78571429,2303.357143,1,0,0,4
184.3742326,26.35714286,974.7857143,997.8571429,1,0,0,6
701.7407249,52.5,1034.928571,523.9285714,1,0,0,24
313.9642531,91.28571429,147.2142857,123,0,0,1,8
144.2633615,87.5,57.28571429,997.3571429,1,0,0,4
112.8050639,91.71428571,2655,2652.285714,1,0,0,4
53.52704332,74.85714286,86.57142857,97.35714286,0,1,0,3
109.5646399,70,55.07142857,44.64285714,0,0,1,4
113.5377743,35.85714286,195.6428571,260.2142857,1,0,0,4
678.5054078,66.78571429,2207.214286,2302.857143,1,0,0,16
93.95358095,72.14285714,2654.5,2651.785714,1,0,0,3
144.3313037,88.92857143,2204.714286,2300.357143,1,0,0,6
551.3701684,78.5,2100.5,2115.5,0,0,1,12
259.5851318,88.28571429,323.8571429,343.7142857,1,0,0,7
177.4418938,77.5,2100,2115,0,0,1,7
485.9924684,80.28571429,35.71428571,122.5,0,0,1,11
1119.107335,82.78571429,2653.5,2650.785714,1,0,0,36
55.74385989,91.5,2204.214286,2299.857143,1,0,0,3
103.5408523,75.64285714,2653,2650.285714,1,0,0,3
109.1647666,85.57142857,2203.714286,2299.357143,1,0,0,3
88.37598931,12.42857143,79.64285714,20.07142857,1,0,0,3
195.864279,83.78571429,97.07142857,175.0714286,1,0,0,6
183.1650115,59.07142857,2098,2113,1,0,0,5
735.8147248,81.14285714,27.85714286,2112.5,1,0,0,14
151.3252162,88.78571429,2201.714286,2297.357143,1,0,0,5
655.8227901,83.64285714,278.5,213.6428571,1,0,0,13
69.28963481,76,133.1428571,120.2857143,1,0,0,3
407.2036727,72.71428571,2651,2648.285714,1,0,0,12
123.6906007,63.64285714,94.35714286,85.71428571,1,0,0,6
986.3324111,73.71428571,278,319.7142857,1,0,0,19
966.9371573,82.21428571,2650,2647.285714,1,0,0,23
82.79648983,82.35714286,974.2857143,996.8571429,1,0,0,3
110.5015127,87,2201.214286,2296.857143,1,0,0,4
180.4615885,91,2097,2111.5,0,0,1,5
56.12942982,73.71428571,1033.928571,614.0714286,1,0,0,3
45.7357808,75.78571429,2649.5,2646.785714,1,0,0,2
69.3485799,82.5,1033.428571,523.4285714,1,0,0,3
91.51603008,83.78571429,2649,2646.285714,1,0,0,4
102.0297799,71.42857143,1032.928571,522.9285714,1,0,0,4
86.35449668,76.5,304.5,165.6428571,1,0,0,3
91.75252953,88.78571429,2200.714286,2296.357143,1,0,0,3
416.5976941,67.71428571,2648.5,2645.785714,1,0,0,11
247.149542,84.78571429,2200.214286,2295.857143,1,0,0,6
457.6913234,73.92857143,2648,2645.285714,1,0,0,11
146.6579556,44.14285714,973.7857143,996.3571429,1,0,0,4
311.6897519,70.21428571,973.2857143,995.8571429,1,0,0,8
161.852381,78.35714286,972.7857143,995.3571429,1,0,0,7
90.44020156,69.92857143,2199.214286,2294.857143,0,0,1,4
272.3527497,67.42857143,1032.428571,613.5714286,0,0,1,7
91.23998341,49.28571429,688.2142857,442.3571429,1,0,0,3
626.5918323,74.14285714,152,126.8571429,1,0,0,19
400.1294034,46.35714286,164.1428571,170,1,0,0,8
101.2869472,69.57142857,2646,2643.285714,0,1,0,4
234.4020247,70.5,2198.214286,2293.857143,1,0,0,7
525.3109415,79.28571429,73.42857143,47.5,1,0,0,18
136.8123092,93.85714286,2095,2109.5,0,0,1,4
315.5049979,88.28571429,2197.214286,2292.857143,1,0,0,7
209.5894725,87.07142857,2645.5,2642.785714,1,0,0,6
155.7096298,67.78571429,2094.5,2109,1,0,0,7
104.4213631,16.64285714,687.2142857,441.3571429,1,0,0,3
113.8691813,90.07142857,303.5,198,0,1,0,5
1110.359269,78,2094,2108.5,0,0,1,28
229.7398263,64.14285714,970.7857143,993.3571429,0,1,0,6
328.7086703,71.07142857,1029.428571,521.4285714,1,0,0,8
81.67388406,62.42857143,2644.5,2641.785714,1,0,0,3
421.4268679,77.07142857,90.64285714,93.35714286,0,0,1,11
81.51197059,69.85714286,2196.714286,2292.357143,1,0,0,4
92.10188751,75.5,132.1428571,119.7857143,1,0,0,4
538.0699383,69.07142857,2643.5,2640.785714,0,1,0,12
84.1067304,79.42857143,39.42857143,87.07142857,1,0,0,3
65.94791918,78.78571429,115.2142857,122,1,0,0,3
101.3211512,80.71428571,970.2857143,992.8571429,1,0,0,5
101.9067,90.78571429,146.7142857,121.5,1,0,0,3
89.62987474,93.35714286,2092.5,2107,1,0,0,4
136.4782977,102.5714286,35,44.14285714,1,0,0,5
90.08172303,69.42857143,2195.214286,2290.857143,1,0,0,3
109.488286,84.14285714,2194.714286,2290.357143,1,0,0,4
89.84961576,72.35714286,142.7142857,91.92857143,1,0,0,3
105.6150351,72.21428571,2641.5,2638.785714,1,0,0,5
62.48693588,53.07142857,2194.214286,2289.857143,1,0,0,3
203.9549981,34.28571429,969.7857143,992.3571429,0,1,0,8
799.1982987,64.28571429,115.5,193.0714286,0,1,0,26
74.16135967,66,72.21428571,71.35714286,1,0,0,3
352.1261031,67.42857143,686.2142857,440.8571429,1,0,0,8
203.8631336,80.64285714,93.85714286,51.78571429,1,0,0,6
1893.961451,90.5,2092,2106.5,0,0,1,35
650.0042151,63.71428571,115,317.7142857,0,1,0,15
2063.106951,66.78571429,1027.428571,519.4285714,1,0,0,36
967.678441,27.14285714,2192.714286,2288.357143,1,0,0,18
243.6069878,74.57142857,222.5,445.4285714,1,0,0,7
799.6676298,64.21428571,2641,2638.285714,1,0,0,16
84.11891456,88.42857143,83.28571429,2287.857143,1,0,0,3
74.17581239,61.92857143,2640.5,2637.785714,0,0,1,3
376.7857892,88.42857143,2191.714286,2286.857143,1,0,0,9
79.80924227,78.14285714,2091.5,2106,1,0,0,3
635.8856257,73.85714286,86.07142857,58.92857143,0,1,0,13
88.43365524,75.5,2640,2637.285714,1,0,0,3
78.38702512,85.78571429,52.57142857,45.57142857,1,0,0,4
91.64317999,69.35714286,2190.714286,2285.857143,1,0,0,4
210.7437265,87.71428571,2091,2105.5,1,0,0,5
126.177332,79.78571429,42.35714286,54.14285714,1,0,0,4
85.7292587,69.71428571,2638.5,2635.785714,0,1,0,3
112.7148224,81,2190.214286,2285.357143,1,0,0,4
74.08200867,81.85714286,968.2857143,990.8571429,1,0,0,3
100.5263153,63.64285714,967.7857143,990.3571429,0,1,0,4
87.82163907,77.85714286,967.2857143,989.8571429,1,0,0,3
168.1936793,38.78571429,65.71428571,83.07142857,1,0,0,5
146.4730809,59.35714286,114.7142857,53.64285714,1,0,0,5
1225.004228,71.28571429,334,229.8571429,1,0,0,40
156.1843131,45.85714286,2090.5,2105,0,0,1,5
745.6423933,67.28571429,2090,2104.5,1,0,0,22
202.139824,45.85714286,163.1428571,169.5,1,0,0,8
1359.427017,13.42857143,282.9285714,107.1428571,1,0,0,34
930.7780314,68.57142857,2636.5,2633.785714,1,0,0,24
150.4308253,67.42857143,2189.714286,2284.857143,1,0,0,5
189.9269834,77.85714286,2636,2633.285714,1,0,0,7
422.9913044,53.42857143,71.71428571,91.42857143,1,0,0,15
210.0631291,85.07142857,2188.714286,2283.857143,0,0,1,6
97.77885758,80.92857143,684.7142857,439.3571429,1,0,0,3
1240.459856,47.21428571,2089.5,2104,1,0,0,28
82.78077501,86.57142857,2635,2632.285714,1,0,0,3
354.0994984,27.14285714,195.7857143,95.14285714,1,0,0,8
105.4353616,102.0714286,41.85714286,125.4285714,0,0,1,4
150.6647612,86.5,2186.714286,2281.857143,1,0,0,5
1110.709778,79.78571429,59.85714286,121,0,0,1,34
69.07337559,43.64285714,966.7857143,989.3571429,1,0,0,3
84.49460914,11.92857143,251.9285714,125.9285714,1,0,0,4
156.0495942,56.5,62.42857143,140.6428571,1,0,0,5
130.3781117,82.28571429,2634.5,2631.785714,1,0,0,5
874.1383007,33.42857143,2088.5,2103,1,0,0,18
421.3771072,65.35714286,139.4285714,120.5,1,0,0,12
782.6204544,75.28571429,2633,2630.285714,1,0,0,21
112.5196699,92.85714286,2088,2102.5,0,0,1,4
131.7380597,81.85714286,966.2857143,988.8571429,1,0,0,4
74.10259767,80.92857143,2185.214286,2280.357143,1,0,0,3
206.1962137,77.5,2087,2101.5,1,0,0,8
1172.987052,72.64285714,379.3571429,173.5714286,1,0,0,23
2722.538808,81.42857143,2632,2629.285714,1,0,0,53
1544.452682,83.28571429,41.35714286,193.6428571,0,1,0,53
70.75629244,53,2184.714286,2279.857143,1,0,0,3
386.5405388,94.07142857,2086,2100.5,1,0,0,13
83.61309374,91,2184.214286,2279.357143,1,0,0,3
1218.058475,85.57142857,131.6428571,197,0,0,1,22
101.4000988,70,2183.714286,2278.857143,1,0,0,4
1500.357651,60.85714286,38.92857143,86.57142857,1,0,0,27
696.3298511,70.57142857,1025.428571,518.4285714,1,0,0,15
241.347427,45.35714286,43.57142857,2100,0,0,1,7
86.69249773,89.71428571,2183.214286,2278.357143,1,0,0,4
240.9708101,73.42857143,2631,2628.285714,1,0,0,7
189.0986807,5.857142857,76.85714286,43.64285714,1,0,0,6
88.74118122,81.35714286,1024.928571,610.0714286,1,0,0,4
355.2037474,76.78571429,965.2857143,987.8571429,1,0,0,8
203.3136407,81.35714286,62.78571429,46.64285714,1,0,0,7
98.64955931,76.71428571,964.7857143,987.3571429,1,0,0,4
86.10156033,72.14285714,2630,2627.285714,1,0,0,4
120.7477688,3.285714286,71.21428571,96.85714286,1,0,0,4
127.5126856,67.78571429,2084,2098,1,0,0,4
154.1915775,81.71428571,2629.5,2626.785714,1,0,0,5
150.1705804,54,70.71428571,151.2857143,1,0,0,4
69.57763274,70.64285714,131.1428571,164.6428571,1,0,0,4
115.9222849,49.07142857,2083,43.14285714,1,0,0,4
84.53267798,69.07142857,378.3571429,342.8571429,1,0,0,3
488.3940762,64.64285714,138.4285714,161.7857143,1,0,0,13
72.46695395,70.78571429,332,341.2142857,1,0,0,3
956.0453452,83.35714286,2629,2626.285714,1,0,0,23
877.1883145,75.07142857,251.4285714,125.4285714,1,0,0,25
150.8208989,48.42857143,681.7142857,437.3571429,1,0,0,5
88.01373985,25.85714286,964.2857143,986.8571429,1,0,0,3
351.0807603,87.85714286,194.1428571,258.7142857,1,0,0,12
925.5277595,75.07142857,301.5,196.5,1,0,0,21
760.7766593,53.5,62.28571429,150.7857143,1,0,0,18
158.1875755,73.64285714,150.5,126.3571429,1,0,0,6
127.7520608,78.35714286,2082.5,2097,0,0,1,4
198.6524186,56,61.92857143,139.6428571,1,0,0,5
1273.304714,81.21428571,2627.5,2624.785714,1,0,0,23
942.481844,81.92857143,2626.5,2623.785714,1,0,0,24
790.098408,74.07142857,221.5,442.9285714,1,0,0,18
96.72202588,70.14285714,130.6428571,163.6428571,1,0,0,5
264.5777791,83.92857143,1021.928571,608.0714286,1,0,0,9
144.1461344,81.35714286,963.2857143,985.8571429,1,0,0,6
91.67320706,80.5,2180.214286,2274.857143,1,0,0,4
93.53613784,90.28571429,145.7142857,120,1,0,0,5
117.7734719,71.71428571,2625.5,2622.785714,1,0,0,5
903.4487057,68.21428571,2081,2095.5,1,0,0,18
59.47422616,90.71428571,2625,2622.285714,1,0,0,3
111.3085668,78.92857143,79.14285714,86.07142857,1,0,0,4
216.218825,77,2080,2094.5,1,0,0,8
103.2392872,55.5,2179.214286,2273.857143,1,0,0,4
84.427134,71.14285714,2623.5,2620.785714,1,0,0,3
67.63380085,82.78571429,2623,2620.285714,1,0,0,3
247.0560154,69.21428571,962.7857143,985.3571429,1,0,0,6
296.3736392,94.35714286,162.1428571,167.5,1,0,0,7
84.93612051,52.57142857,2178.214286,2272.857143,1,0,0,4
138.5953484,63.14285714,962.2857143,984.8571429,0,1,0,5
69.33814447,77.21428571,2177.714286,2272.357143,1,0,0,4
82.2095395,68.57142857,2622,2619.285714,0,1,0,3
142.5746405,11.42857143,250.4285714,124.4285714,1,0,0,5
97.86897428,16.14285714,679.7142857,435.3571429,1,0,0,4
67.01108916,74.64285714,2621,2618.285714,1,0,0,4
1191.498915,68.07142857,2620.5,2617.785714,1,0,0,26
218.7948341,80.14285714,43.07142857,42.64285714,1,0,0,5
349.952773,56.35714286,2619.5,2616.785714,1,0,0,8
111.0358975,69.21428571,2619,2616.285714,0,1,0,4
1813.377174,63.71428571,2618.5,2615.785714,1,0,0,32
222.2878453,70.07142857,1018.928571,515.4285714,1,0,0,5
96.18395052,74.78571429,2617.5,2614.785714,1,0,0,3
141.5081677,80.85714286,61.78571429,46.14285714,1,0,0,6
980.5568959,59.07142857,318.8571429,106.1428571,1,0,0,32
123.7853335,70.64285714,73.35714286,139.1428571,1,0,0,5
69.09080279,86.07142857,2617,2614.285714,1,0,0,3
59.13133391,84.14285714,70.14285714,70.85714286,1,0,0,3
258.6648055,74,92.85714286,84.21428571,0,0,1,6
169.9518438,93.57142857,2076,2091.5,1,0,0,5
76.47351877,86,2173.214286,2267.857143,1,0,0,3
313.536981,8.285714286,2075,2090.5,1,0,0,9
108.9969731,79.28571429,40.07142857,124.9285714,0,0,1,3
117.6133859,26.64285714,2172.714286,2267.357143,1,0,0,5
999.3331392,87.21428571,2074.5,2090,1,0,0,20
129.0905921,24.42857143,961.2857143,983.8571429,1,0,0,5
125.3374973,71.64285714,2614.5,2611.785714,1,0,0,6
867.8558959,62.21428571,220,341.3571429,0,1,0,19
705.0349665,87,960.7857143,983.3571429,1,0,0,24
141.6149017,68.92857143,2171.214286,2265.857143,1,0,0,5
211.9796729,81.78571429,2614,2611.285714,1,0,0,7
185.9728908,77.35714286,960.2857143,982.8571429,1,0,0,5
112.9236998,81.35714286,959.7857143,982.3571429,1,0,0,5
50.55230839,71.57142857,249.9285714,64.5,1,0,0,3
375.1463866,83.64285714,2170.714286,2265.357143,1,0,0,13
116.8844117,90.21428571,2613.5,2610.785714,1,0,0,3
60.73273969,79.71428571,959.2857143,981.8571429,1,0,0,3
1158.932698,83.14285714,677.7142857,433.3571429,1,0,0,25
499.635137,73.57142857,677.2142857,441.4285714,1,0,0,10
64.55761031,69.64285714,300,195.5,1,0,0,3
128.4508129,86.78571429,2169.714286,2264.357143,1,0,0,4
108.1977419,41.5,1015.428571,513.9285714,1,0,0,4
529.3041435,73.14285714,137.9285714,125.8571429,1,0,0,11
159.5000107,79.28571429,40.85714286,52.64285714,0,0,1,6
107.6762687,52.71428571,2169.214286,2263.857143,1,0,0,4
346.6026467,68.21428571,27.35714286,2088,0,0,1,11
79.17208394,71.35714286,140.2142857,89.42857143,1,0,0,4
139.4219783,76.85714286,958.7857143,981.3571429,1,0,0,6
